Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767854770,130,,Aggregated,125.400000,0.300000,800,1000,1200,1300,1500,1900,2300,2600,3200,3400,3400,4213,32,810.0,932.00912598853,77.2330011241138,4794.237052090466,25.12461428910515
1767854771,130,POST,ml-image-processing-create,63.300000,0.000000,570,820,1000,1200,1400,1600,2200,2300,2900,2900,2900,2117,0,540.0,719.4976092577526,77.2330011241138,2890.9079912118614,50.0
1767854771,130,E2E,ml-image-processing-e2e,62.100000,0.300000,920,1100,1300,1400,1700,2000,2400,2700,3400,3400,3400,2096,32,940.0,1146.6498134499113,397.3643919453025,4794.237052090466,0.0
1767854771,130,,Aggregated,125.400000,0.300000,800,1000,1200,1300,1500,1900,2300,2600,3200,3400,3400,4213,32,810.0,932.00912598853,77.2330011241138,4794.237052090466,25.12461428910515
1767854772,130,POST,ml-image-processing-create,62.700000,0.000000,530,810,970,1100,1500,1900,2300,2500,2900,2900,2900,2305,0,530.0,717.4924040500099,77.2330011241138,2890.9079912118614,50.0
1767854772,130,E2E,ml-image-processing-e2e,62.600000,0.300000,920,1100,1200,1300,1700,2100,2500,2700,3400,3400,3400,2285,33,940.0,1141.7164961169565,397.3643919453025,4794.237052090466,0.0
1767854772,130,,Aggregated,125.300000,0.300000,810,990,1100,1200,1600,2000,2400,2600,3200,3400,3400,4590,33,810.0,928.680214588784,77.2330011241138,4794.237052090466,25.10893246187364
1767854773,130,POST,ml-image-processing-create,62.700000,0.000000,530,810,970,1100,1500,1900,2300,2500,2900,2900,2900,2305,0,530.0,717.4924040500099,77.2330011241138,2890.9079912118614,50.0
1767854773,130,E2E,ml-image-processing-e2e,62.600000,0.300000,920,1100,1200,1300,1700,2100,2500,2700,3400,3400,3400,2285,33,940.0,1141.7164961169565,397.3643919453025,4794.237052090466,0.0
1767854773,130,,Aggregated,125.300000,0.300000,810,990,1100,1200,1600,2000,2400,2600,3200,3400,3400,4590,33,810.0,928.680214588784,77.2330011241138,4794.237052090466,25.10893246187364
