x_last_hour,x_start_hour,predicted,mc_mean,mc_std,target,error_pct_baseline,error_pct_mcmean,p01,p05,p10,p50,p90,p95,p99,comp_bulk_rate,comp_pos_rate,comp_neg_rate,r_mean,r_abs_mean,batch_id,batch_cov90,batch_cov98
11.73333,5.1333313,23.43927,48.759487,42.113895,6.566658,256.94366,642.53125,0.0,5.265732,12.724945,33.453278,107.81059,138.55197,199.62114,0.6078,0.3543,0.0379,24.845009,31.017698,0,0.7307692170143127,0.8557692170143127
6.566658,3.9666672,21.293198,47.819206,42.856594,5.916664,259.8852,708.2123,0.0,4.0145264,10.57901,32.073074,109.317276,138.1611,198.0354,0.5992,0.3637,0.0371,26.026253,31.960718,0,0.7307692170143127,0.8557692170143127
5.916664,5.6999893,15.219063,41.774986,42.210236,5.3833313,182.70715,676.0062,0.0,0.0,4.853798,25.378937,101.73605,131.69235,193.70416,0.6058,0.3581,0.0361,25.723497,31.606695,0,0.7307692170143127,0.8557692170143127
5.3833313,10.383324,15.280991,41.967506,41.951744,9.016663,69.47502,365.4439,0.0,0.0,4.9157257,26.115707,101.33449,131.2653,189.6679,0.5977,0.3655,0.0368,25.865139,31.832523,0,0.7307692170143127,0.8557692170143127
9.016663,28.400002,20.583755,46.750706,42.320415,27.900002,26.223103,67.56525,0.0,2.1347504,9.708725,31.15091,105.72114,137.17976,196.80823,0.5906,0.3678,0.0416,25.558975,31.8282,0,0.7307692170143127,0.8557692170143127
27.900002,46.199997,17.859016,43.584187,41.390724,44.5,59.867374,2.0580077,0.0,0.0,7.144829,27.873024,102.56964,130.59303,189.12564,0.6081,0.3554,0.0365,25.029192,31.033943,0,0.7307692170143127,0.8557692170143127
44.5,47.872726,14.935043,42.185837,42.372654,52.666664,71.64232,19.900305,0.0,0.0,4.482193,25.447021,103.48549,132.04666,191.39537,0.59139997,0.3751,0.0335,26.476606,32.25333,0,0.7307692170143127,0.8557692170143127
52.666664,55.416664,20.834953,47.114037,41.79035,60.166664,65.37127,21.694118,0.0,3.7456899,10.382103,31.467537,106.96097,135.93639,187.98491,0.5956,0.36769998,0.0367,25.721079,31.642672,0,0.7307692170143127,0.8557692170143127
60.166664,56.43103,30.44033,56.896587,43.156174,62.033333,50.929077,8.280622,0.0,12.263939,19.726143,41.286354,117.86347,148.37459,202.84344,0.59279996,0.36839998,0.038799997,26.191545,32.316906,0,0.7307692170143127,0.8557692170143127
62.033333,62.516663,57.64662,82.506584,42.483803,65.94545,12.584384,25.113386,17.144686,39.472942,46.77159,67.806496,142.60757,171.44153,232.31543,0.6042,0.35639998,0.0394,24.852598,31.00573,0,0.7307692170143127,0.8557692170143127
65.94545,67.01666,90.70054,116.64239,43.309322,65.066666,39.39632,79.26597,47.908257,72.52415,79.98635,101.33312,177.11833,208.08456,266.64185,0.5925,0.3673,0.0402,25.941849,32.06299,0,0.7307692170143127,0.8557692170143127
65.066666,62.666664,109.268265,134.40205,43.05679,59.93333,82.31636,124.252594,65.956436,90.04756,98.393234,119.30754,195.23581,226.23831,283.85583,0.5999,0.35779998,0.0423,25.133793,31.45498,0,0.7307692170143127,0.8557692170143127
59.93333,58.94915,119.24828,143.97551,42.178936,62.716663,90.13812,129.56502,76.83576,101.0746,108.534096,129.40816,202.67853,231.62218,288.0118,0.6085,0.3525,0.039,24.727236,30.868647,0,0.7307692170143127,0.8557692170143127
62.716663,64.77586,133.01712,159.13719,43.57601,60.11666,121.264984,164.71396,92.050964,114.978195,122.6431,143.58427,220.74664,251.99585,308.74673,0.6005,0.36229998,0.0372,26.120083,32.03139,0,0.7307692170143127,0.8557692170143127
60.11666,63.933334,144.0729,169.6785,42.640717,55.699997,158.65874,204.62927,102.892365,125.89922,133.35872,154.70549,230.78267,259.82245,315.2949,0.5984,0.36139998,0.0402,25.605608,31.66492,0,0.7307692170143127,0.8557692170143127
55.699997,67.899994,137.01825,162.22375,42.414776,57.78333,137.12419,180.74492,94.30134,118.569244,126.28191,147.65083,220.7577,249.5145,309.17764,0.5974,0.3628,0.0398,25.205526,31.428093,0,0.7307692170143127,0.8557692170143127
57.78333,76.86667,107.29497,132.347,42.24089,58.616665,83.04516,125.783905,68.08473,90.211105,96.9297,117.33424,190.89804,221.27808,278.60583,0.6066,0.35729998,0.0361,25.052036,30.926205,0,0.7307692170143127,0.8557692170143127
58.616665,82.75,88.999985,114.35734,42.63267,53.830505,65.33373,112.43966,47.85101,70.82645,78.8283,99.45679,172.85081,203.20197,266.31287,0.604,0.3576,0.038399998,25.357353,31.185513,0,0.7307692170143127,0.8557692170143127
53.830505,91.48333,75.81474,101.61792,42.968716,47.316666,60.228413,114.761375,35.763165,58.53607,65.44948,86.505264,161.08594,191.95854,250.8541,0.6002,0.3624,0.0374,25.803171,31.665937,0,0.7307692170143127,0.8557692170143127
47.316666,76.83333,52.584763,78.396965,43.47114,40.63333,29.412874,92.93758,11.3099985,35.392853,41.960846,63.041565,138.77095,170.27663,231.04124,0.6009,0.364,0.035099998,25.787355,31.721321,0,0.7307692170143127,0.8557692170143127
40.63333,52.5,31.566536,58.013954,42.73486,27.933327,13.006719,107.68723,0.0,13.527611,21.404015,42.405693,118.59218,148.50847,207.366,0.5905,0.3708,0.0387,26.202723,32.037502,0,0.7307692170143127,0.8557692170143127
27.933327,35.649994,22.256416,47.631805,41.46677,16.899994,31.694817,181.84511,0.0,4.0827355,11.520081,32.41629,107.16764,134.64867,191.25415,0.603,0.35689998,0.0401,24.869596,31.029158,0,0.7307692170143127,0.8557692170143127
16.899994,21.016663,16.237793,42.639038,41.99286,11.249992,44.336037,279.01392,0.0,0.0,6.0661087,26.804947,99.776054,128.96959,194.38226,0.5994,0.36409998,0.0365,25.671564,31.487867,0,0.7307692170143127,0.8557692170143127
11.249992,11.73333,16.019058,42.13765,41.88631,7.783333,105.812325,441.38312,0.0,0.0,5.3047333,26.178932,101.33757,130.61229,188.83122,0.60069996,0.3612,0.0381,25.337173,31.389519,0,0.7307692170143127,0.8557692170143127
7.783333,6.566658,14.275024,40.747925,42.228962,4.216667,238.5381,866.3538,0.0,0.0,3.6511078,24.469513,100.60948,130.76878,191.58409,0.6045,0.35729998,0.0382,25.534529,31.554274,0,0.7307692170143127,0.8557692170143127
4.216667,5.916664,10.576759,37.631153,41.265903,3.5166626,200.76128,970.0814,0.0,0.0,0.0,21.356638,98.11984,126.67288,181.08765,0.59599996,0.3651,0.0389,25.795195,31.879427,0,0.7307692170143127,0.8557692170143127
3.5166626,5.3833313,5.4227676,32.68894,40.929703,2.9333344,84.86701,1014.39526,0.0,0.0,0.0,15.462044,90.67998,120.6264,181.43001,0.60249996,0.3602,0.037299998,25.390394,31.291096,0,0.7307692170143127,0.8557692170143127
2.9333344,9.016663,10.360374,37.60317,41.7013,8.199997,26.346075,358.57538,0.0,0.0,0.18869019,21.050896,97.77673,126.34484,186.68501,0.5962,0.3671,0.0367,26.033445,31.851555,0,0.7307692170143127,0.8557692170143127
8.199997,27.900002,15.869141,42.03315,42.034542,13.216667,20.069155,218.03139,0.0,0.0,5.4162903,26.06363,101.46624,131.21823,189.66751,0.6095,0.3533,0.0372,25.389545,31.34723,0,0.7307692170143127,0.8557692170143127
13.216667,44.5,20.292793,46.357494,42.335644,23.566666,13.891962,96.7079,0.0,1.8437881,9.578468,30.497704,105.924034,137.12862,198.26709,0.5997,0.35909998,0.0412,25.444118,31.678719,0,0.7307692170143127,0.8557692170143127
23.566666,52.666664,22.75682,48.346237,41.753906,28.316666,19.634533,70.734215,0.0,5.4781494,12.594299,32.883255,106.96263,137.65314,195.86533,0.607,0.3574,0.0356,25.117489,31.00579,0,0.7307692170143127,0.8557692170143127
28.316666,60.166664,30.031815,55.137463,41.772984,32.086205,6.4027205,71.841644,0.0,11.858276,19.156784,40.19169,114.54938,143.26984,202.17693,0.6005,0.3595,0.04,24.797598,31.109539,0,0.7307692170143127,0.8557692170143127
32.086205,62.033333,37.1989,63.28361,42.58541,32.71698,13.6990595,93.42743,0.0,19.02536,26.746048,47.88942,125.32514,155.07138,207.81268,0.5961,0.36699998,0.0369,25.960894,31.82835,0,0.7307692170143127,0.8557692170143127
32.71698,65.94545,42.270813,67.51456,42.33151,40.999992,3.099563,64.66968,1.5171422,24.954138,32.09913,52.475723,126.21587,156.88007,219.94987,0.60929996,0.3549,0.0358,25.16095,31.03418,0,0.7307692170143127,0.8557692170143127
40.999992,65.066666,44.122147,69.98236,43.07954,34.48333,27.952105,102.94548,4.557665,27.038284,33.49823,54.29541,131.9195,162.70242,216.58653,0.6107,0.3545,0.0348,25.798588,31.672459,0,0.7307692170143127,0.8557692170143127
34.48333,59.93333,45.468178,71.32495,42.562004,25.23333,80.190956,182.66167,4.5481353,28.189507,35.09416,56.43598,130.77654,161.29074,218.07744,0.5994,0.36389998,0.0367,25.801102,31.68798,0,0.7307692170143127,0.8557692170143127
25.23333,62.716663,45.13392,71.232506,43.149204,32.11666,40.531166,121.793,5.2668715,27.855247,34.768654,55.59072,131.89832,161.32262,225.43568,0.59999996,0.36569998,0.0343,26.046955,31.814714,0,0.7307692170143127,0.8557692170143127
32.11666,60.11666,40.41603,66.0273,42.351727,32.283325,25.191662,104.52447,0.3393673,22.242493,29.792114,50.62094,125.93791,155.2987,207.23317,0.5949,0.3655,0.0396,25.509026,31.561127,0,0.7307692170143127,0.8557692170143127
32.283325,55.699997,36.703568,62.052124,41.717422,45.568962,19.454897,36.171906,0.0,19.619705,26.714859,46.786423,121.926575,150.18465,204.62071,0.6116,0.3559,0.0325,25.22179,30.805628,0,0.7307692170143127,0.8557692170143127
45.568962,57.78333,35.21579,60.64144,42.740246,56.118645,37.247612,8.059347,0.0,17.042252,24.479454,45.229797,122.23211,152.74094,205.74962,0.6048,0.35529998,0.039899997,25.237005,31.408478,0,0.7307692170143127,0.8557692170143127
56.118645,58.616665,32.253235,57.899635,42.478836,66.76666,51.692604,13.280622,0.0,14.936561,21.629318,42.37967,117.82662,148.54955,204.81723,0.5995,0.36229998,0.0382,25.400679,31.42853,0,0.7307692170143127,0.8557692170143127
66.76666,53.830505,26.804497,52.727036,42.108303,58.88333,54.478634,10.455074,0.0,9.612587,16.641975,36.97776,111.43462,140.7861,202.08598,0.6042,0.35979998,0.036,25.586346,31.33198,0,0.7307692170143127,0.8557692170143127
58.88333,47.316666,21.632568,47.548985,42.032192,37.916664,42.947067,25.403923,0.0,3.4561768,10.918381,32.08937,107.56975,138.8096,194.57814,0.59599996,0.3628,0.0412,25.377604,31.459324,0,0.7307692170143127,0.8557692170143127
37.916664,40.63333,17.049698,43.512688,41.62359,24.083336,29.205414,80.6755,0.0,0.0,6.8780136,27.74022,102.91789,131.95197,190.4014,0.6003,0.36569998,0.033999998,25.801636,31.591005,0,0.7307692170143127,0.8557692170143127
166.03333,90.21666,62.29048,87.486626,43.51895,111.5,44.134098,21.53666,20.315647,44.11409,51.576294,72.450356,146.3728,177.99857,246.26819,0.60389996,0.35599998,0.0401,25.187586,31.30414,0,0.7307692170143127,0.8557692170143127
111.5,50.300003,50.73236,76.27787,42.57715,14.533325,249.07608,424.84802,9.242922,33.45369,40.560677,61.364944,136.86095,167.00809,223.6449,0.60069996,0.3608,0.0385,25.51585,31.359367,0,0.7307692170143127,0.8557692170143127
14.533325,31.149994,41.569557,66.65187,42.559155,7.6833267,441.03595,767.4871,0.2229024,23.120552,30.833221,51.764046,126.992134,155.31015,216.4923,0.6051,0.3538,0.0411,24.985395,31.202784,0,0.7307692170143127,0.8557692170143127
7.6833267,17.400002,26.831917,53.35273,43.085567,5.716667,369.3629,833.2838,0.0,8.658379,16.208,37.343895,115.14709,145.1696,202.42267,0.5954,0.3663,0.0383,26.1898,32.171238,0,0.7307692170143127,0.8557692170143127
5.716667,11.966667,16.674225,42.63828,41.41652,6.2666626,166.07823,580.3985,0.0,0.0,5.9599,26.8581,101.0492,129.37929,189.41501,0.5951,0.36479998,0.0401,25.176834,31.360909,0,0.7307692170143127,0.8557692170143127
6.2666626,8.866661,9.11689,35.677826,41.14932,5.333336,70.941605,568.9589,0.0,0.0,0.0,19.3218,94.369934,123.88985,184.98178,0.5951,0.3617,0.043199997,25.006008,31.465412,0,0.7307692170143127,0.8557692170143127
5.333336,11.999992,3.788475,31.235575,39.571976,9.199997,58.820908,239.51724,0.0,0.0,0.0,14.421059,88.48138,117.40044,170.04732,0.5997,0.3617,0.038599998,25.23517,31.338112,0,0.7307692170143127,0.8557692170143127
9.199997,30.800003,9.403267,35.73151,41.209183,30.349998,69.01724,17.731506,0.0,0.0,0.0,19.060867,94.41671,125.142654,180.47813,0.6082,0.3522,0.0396,24.900793,31.1579,0,0.7307692170143127,0.8557692170143127
30.349998,39.633324,20.762772,46.94469,42.5132,46.033333,54.896225,1.9797782,0.0,2.58638,10.048571,31.424324,105.930664,137.6154,198.8107,0.5985,0.3617,0.0398,25.604307,31.715305,0,0.7307692170143127,0.8557692170143127
46.033333,45.050842,51.11846,76.63648,43.116978,67.26666,24.006247,13.929365,10.003195,32.944923,40.382126,61.278336,136.55852,166.18689,228.6709,0.6012,0.35889998,0.039899997,25.485388,31.62769,0,0.7307692170143127,0.8557692170143127
67.26666,104.01695,108.12459,133.8061,42.757385,65.816666,64.28148,103.301254,66.12181,89.9482,97.4104,118.81511,194.6237,223.60889,280.31863,0.5949,0.3654,0.039699998,25.681528,31.792402,0,0.7307692170143127,0.8557692170143127
65.816666,108.61667,121.66321,147.0903,42.21128,66.26315,83.606125,121.97902,83.02804,104.4713,111.29794,132.23036,206.70758,235.98929,288.55457,0.6015,0.36339998,0.035099998,25.427088,31.214117,0,0.7307692170143127,0.8557692170143127
66.26315,115.755554,125.45274,151.1391,42.606506,75.33898,66.51771,100.61208,85.186325,108.17407,115.08748,136.0199,211.05446,241.38309,300.9339,0.5981,0.3656,0.0363,25.686354,31.571842,0,0.7307692170143127,0.8557692170143127
75.33898,193.26666,127.78549,153.09505,42.60477,113.61667,12.470726,34.746994,85.019196,109.74657,117.07117,138.2423,213.6452,242.16345,300.68826,0.59929997,0.3627,0.038,25.309557,31.465593,0,0.7307692170143127,0.8557692170143127
113.61667,123.76666,120.611755,145.68124,42.074715,89.49123,34.774952,62.788296,78.70826,102.43822,109.89757,131.30228,204.40807,233.45859,290.57275,0.5974,0.362,0.040599998,25.06951,31.172474,0,0.7307692170143127,0.8557692170143127
89.49123,81.316666,114.29343,139.89885,42.902508,78.82692,44.99289,77.47598,73.288895,97.014755,103.66951,124.46669,200.79485,230.79759,285.64624,0.6016,0.36049998,0.0379,25.605434,31.591623,0,0.7307692170143127,0.8557692170143127
78.82692,84.666664,144.31342,169.3777,42.084305,91.3,58.065075,85.51774,105.17675,127.034744,133.6895,154.77022,227.89038,255.27739,316.61652,0.60539997,0.3585,0.0361,25.064281,31.040234,0,0.7307692170143127,0.8557692170143127
91.3,90.38333,161.60388,186.75166,42.46866,114.78333,40.790375,62.699287,119.58261,143.4302,150.97997,171.76376,246.42992,276.87537,332.78107,0.59959996,0.3599,0.0405,25.147787,31.291893,0,0.7307692170143127,0.8557692170143127
114.78333,151.78333,180.65906,207.0399,43.43468,181.98148,0.72667736,13.769767,139.4223,163.46715,170.48737,191.34958,268.73508,299.2278,355.00443,0.5979,0.36659998,0.035499997,26.380836,32.117493,0,0.7307692170143127,0.8557692170143127
181.98148,250.75,189.64233,214.9317,42.406815,240.77586,21.236982,10.733702,147.53244,171.60341,179.18948,199.84724,273.1231,303.4325,364.92224,0.5995,0.36319998,0.037299998,25.289352,31.213612,0,0.7307692170143127,0.8557692170143127
240.77586,268.83334,197.24411,222.72722,42.141945,257.14816,23.29554,13.385646,155.0446,179.92743,186.6202,207.96915,282.83356,309.54062,366.71088,0.5923,0.3689,0.038799997,25.483122,31.524624,0,0.7307692170143127,0.8557692170143127
257.14816,260.875,199.5979,225.1769,43.13493,271.81134,26.567486,17.156918,157.54591,182.28122,189.14505,209.79239,285.46945,316.011,373.22394,0.5983,0.36389998,0.0378,25.579008,31.582968,0,0.7307692170143127,0.8557692170143127
271.81134,230.98306,187.58649,213.53604,42.84716,250.81033,25.207832,14.861545,145.90439,169.54756,177.22122,198.4443,273.2645,303.42352,362.18112,0.5959,0.3654,0.0387,25.949577,31.799309,0,0.7307692170143127,0.8557692170143127
250.81033,166.03333,150.53296,175.35266,42.019855,197.63333,23.832201,11.273741,110.49671,133.34105,140.08011,160.57224,234.9511,263.16202,322.41696,0.60929996,0.3542,0.0365,24.8197,30.720587,0,0.7307692170143127,0.8557692170143127
197.63333,111.5,55.091965,81.24844,43.692524,142.26666,61.27556,42.890034,15.618656,38.070374,44.7267,65.54877,142.48878,173.10628,234.35175,0.6027,0.36159998,0.0357,26.148273,31.917467,0,0.7307692170143127,0.8557692170143127
142.26666,14.533325,38.65336,64.24035,42.057896,79.399994,51.318188,19.092754,0.0,21.336683,27.93917,49.492516,123.52614,154.9237,207.43338,0.5992,0.36519998,0.0356,25.459335,31.415136,0,0.7307692170143127,0.8557692170143127
79.399994,7.6833267,36.632217,62.90296,43.432316,43.033325,14.87477,46.172672,0.0,19.353546,26.0083,47.2648,123.74719,155.95755,212.83421,0.59279996,0.3712,0.036,26.118359,32.099724,0,0.7307692170143127,0.8557692170143127
43.033325,5.716667,33.36882,59.035538,42.89349,27.583328,20.974598,114.02615,0.0,15.329895,22.744904,43.528694,119.89068,149.35504,213.70271,0.60469997,0.35889998,0.036399998,25.449053,31.504293,0,0.7307692170143127,0.8557692170143127
27.583328,6.2666626,15.115875,41.438046,42.224213,15.833328,4.531284,161.71405,0.0,0.0,4.4829335,25.299751,100.66458,130.81439,193.83794,0.5981,0.36229998,0.0396,25.470818,31.583471,0,0.7307692170143127,0.8557692170143127
15.833328,5.333336,8.627304,35.368637,41.01146,11.949997,27.804968,195.97192,0.0,0.0,0.0,18.800568,93.72238,123.07584,184.20876,0.6009,0.3615,0.0376,25.297905,31.268896,0,0.7307692170143127,0.8557692170143127
11.949997,9.199997,13.831604,39.766735,41.544243,12.949997,6.807778,207.0791,0.0,0.0,3.081402,23.489204,100.48611,128.78949,183.71854,0.6049,0.3529,0.0422,24.925543,31.212915,0,0.7307692170143127,0.8557692170143127
12.949997,30.349998,28.238945,54.14706,41.809395,37.199997,24.08885,45.556625,0.0,11.047035,18.076424,38.87153,113.668846,141.89102,198.72958,0.60109997,0.36339998,0.035499997,25.633945,31.364084,0,0.7307692170143127,0.8557692170143127
37.199997,46.033333,40.90699,66.97347,42.390236,95.166664,57.01542,29.62507,0.80200493,23.823128,30.735306,51.63203,127.63142,155.14711,213.39229,0.598,0.3663,0.0357,25.976456,31.71094,0,0.7307692170143127,0.8557692170143127
95.166664,67.26666,49.93448,75.25856,42.75976,137.88333,63.78498,45.418667,8.068516,31.895554,39.48163,60.39128,134.20007,164.51627,224.88043,0.60749996,0.3558,0.0367,25.292168,31.316578,0,0.7307692170143127,0.8557692170143127
137.88333,65.816666,79.697556,105.434,42.947598,173.0,53.932045,39.055492,38.931713,61.524017,68.98323,90.42259,166.03217,197.03116,250.92247,0.59459996,0.36789998,0.037499998,25.736452,31.784243,0,0.7307692170143127,0.8557692170143127
173.0,66.26315,122.03696,148.05849,43.151073,179.55357,32.033123,17.540773,80.635124,104.758286,111.58411,132.63683,209.7598,238.5096,293.88608,0.5955,0.3689,0.0356,26.021544,31.983734,0,0.7307692170143127,0.8557692170143127
179.55357,75.33898,158.07935,183.14659,42.727592,201.53333,21.561684,9.123422,115.2644,139.9058,147.45543,168.23923,241.88667,273.965,334.03778,0.6006,0.3603,0.0391,25.067251,31.19683,0,0.7307692170143127,0.8557692170143127
201.53333,113.61667,175.18076,201.1702,42.743183,184.98334,5.2991705,8.750442,133.31363,157.14183,164.7279,186.03365,261.22906,290.10477,348.60953,0.59029996,0.3724,0.037299998,25.989424,31.861916,0,0.7307692170143127,0.8557692170143127
184.98334,89.49123,161.55858,186.72803,41.693325,182.61667,11.531307,2.25136,121.37752,144.2799,150.93466,172.28362,243.67567,274.86652,328.20264,0.5962,0.3683,0.035499997,25.169434,31.02128,0,0.7307692170143127,0.8557692170143127
182.61667,78.82692,173.67563,199.22214,42.742912,169.43103,2.5052073,17.583029,132.29372,156.65092,163.68365,183.87012,258.9602,288.59564,348.84775,0.6053,0.3595,0.0352,25.546513,31.299572,0,0.7307692170143127,0.8557692170143127
169.43103,91.3,196.50885,222.29669,43.030525,178.08334,10.346564,24.827335,154.7715,178.33246,185.77252,207.14143,282.6577,310.62393,374.82184,0.5922,0.36879998,0.039,25.787874,31.916418,0,0.7307692170143127,0.8557692170143127
178.08334,114.78333,215.26959,240.61945,42.322533,179.5,19.92735,34.04983,174.1557,198.07768,204.81674,225.7264,299.66412,328.04782,393.8449,0.601,0.3626,0.036399998,25.349861,31.268099,0,0.7307692170143127,0.8557692170143127
179.5,181.98148,222.73459,248.96907,43.448986,195.96667,13.659421,27.046637,181.42964,205.54268,212.36932,233.30174,311.4625,339.5583,396.9383,0.5961,0.3676,0.0363,26.234488,32.118225,0,0.7307692170143127,0.8557692170143127
195.96667,240.77586,219.01212,244.28534,42.266533,194.66667,12.506221,25.48904,178.5277,200.83572,208.29793,229.2066,303.85803,332.9963,391.34357,0.6028,0.3585,0.0387,25.27323,31.25123,0,0.7307692170143127,0.8557692170143127
194.66667,257.14816,223.33871,248.88307,42.42822,204.15254,9.397959,21.910347,180.39073,205.29979,212.62439,234.17787,309.08618,338.67944,392.07758,0.5949,0.3683,0.0368,25.54437,31.613409,0,0.7307692170143127,0.8557692170143127
204.15254,271.81134,227.47556,252.7184,42.632954,197.25,15.323475,28.120861,187.62538,210.19688,217.0227,237.67004,313.15445,341.326,400.03943,0.60179996,0.3619,0.0363,25.242838,31.171547,0,0.7307692170143127,0.8557692170143127
197.25,250.81033,213.67654,238.9099,42.799747,193.16667,10.617707,23.680704,172.07396,196.39787,203.05263,223.83643,299.91953,330.05426,385.99564,0.60649997,0.35729998,0.036199998,25.233345,31.237955,0,0.7307692170143127,0.8557692170143127
193.16667,197.63333,183.78604,209.30925,42.65456,164.91667,11.44176,26.918188,141.88347,165.60965,173.16212,194.3532,269.415,299.3009,357.3036,0.5963,0.3646,0.0391,25.523205,31.572344,0,0.7307692170143127,0.8557692170143127
