hour,hour_invocation,hour_of_day,day_of_week
323,76.37919574609504,11,6
324,76.85457516339869,12,6
325,78.5702614379085,13,6
326,75.23692810457516,14,6
327,76.10294117647058,15,6
328,82.02614379084967,16,6
329,86.01307189542484,17,6
330,88.28689370485036,18,6
331,94.11764705882352,19,6
332,110.36764705882352,20,6
333,105.95712861415754,21,6
334,99.87745098039217,22,6
335,88.56209150326798,23,6
336,56.299019607843135,0,0
337,40.37581699346405,1,0
338,21.69934640522876,2,0
339,11.429738562091503,3,0
340,7.173202614379084,4,0
341,6.045751633986928,5,0
342,12.328431372549021,6,0
343,20.6781045751634,7,0
344,45.78431372549019,8,0
345,64.74673202614379,9,0
346,86.0595115239078,10,0
347,97.25678733031674,11,0
348,97.56621947024423,12,0
349,96.11111111111111,13,0
350,98.7576064908722,14,0
351,99.76307189542484,15,0
352,94.36274509803921,16,0
353,99.39542483660131,17,0
354,96.47723496178132,18,0
355,90.6781045751634,19,0
356,100.89052287581698,20,0
357,103.74183006535947,21,0
358,91.58496732026144,22,0
359,85.51470588235294,23,0
360,65.08169934640523,0,1
361,44.150326797385624,1,1
362,27.622549019607842,2,1
363,18.390522875816995,3,1
364,6.952614379084967,4,1
365,7.034313725490196,5,1
366,6.9035947712418295,6,1
367,17.230392156862745,7,1
368,42.49183006535948,8,1
369,60.580065359477125,9,1
370,82.80228758169935,10,1
371,91.77287581699346,11,1
372,93.7173202614379,12,1
373,93.56209150326798,13,1
374,95.96405228758171,14,1
375,96.7483660130719,15,1
376,99.50980392156863,16,1
377,84.91830065359477,17,1
378,86.36437908496733,18,1
379,86.79738562091504,19,1
380,90.73529411764706,20,1
381,89.07679738562092,21,1
382,88.72549019607844,22,1
383,67.0343137254902,23,1
384,55.1062091503268,0,2
385,31.625816993464053,1,2
386,20.073529411764707,2,2
387,15.11437908496732,3,2
388,9.942810457516341,4,2
389,4.387254901960785,5,2
390,6.993464052287582,6,2
391,17.794117647058826,7,2
392,36.96078431372549,8,2
393,64.97549019607843,9,2
394,69.70588235294117,10,2
395,71.54411764705883,11,2
396,68.68464052287581,12,2
397,64.54248366013071,13,2
398,67.44765702891326,14,2
399,74.37908496732027,15,2
400,75.02579979360166,16,2
401,72.6797385620915,17,2
402,71.90669371196755,18,2
403,85.5718954248366,19,2
404,93.11274509803921,20,2
405,87.33660130718954,21,2
406,88.66013071895425,22,2
407,73.61928104575163,23,2
408,53.1454248366013,0,3
409,28.741830065359476,1,3
410,15.71078431372549,2,3
411,9.869281045751633,3,3
412,5.326797385620916,4,3
413,4.6568627450980395,5,3
414,9.06045751633987,6,3
415,19.019607843137255,7,3
416,38.80718954248366,8,3
417,61.22465935526753,9,3
418,71.7922256621947,10,3
419,69.2090395480226,11,3
420,71.54411764705883,12,3
421,69.88562091503267,13,3
422,68.92156862745098,14,3
423,80.7516339869281,15,3
424,73.36883029073698,16,3
425,69.27287581699346,17,3
426,69.81209150326798,18,3
427,74.59150326797385,19,3
428,101.35018919848642,20,3
429,99.41176470588236,21,3
430,87.21405228758171,22,3
431,67.25490196078432,23,3
432,44.232026143790854,0,4
433,28.774509803921568,1,4
434,14.893790849673202,2,4
435,7.86764705882353,3,4
436,4.493464052287582,4,4
437,7.802287581699346,5,4
438,9.493464052287582,6,4
439,19.96732026143791,7,4
440,38.071895424836605,8,4
441,59.3545751633987,9,4
442,71.33986928104575,10,4
443,80.0709939148073,11,4
444,71.67483660130719,12,4
445,75.93137254901961,13,4
446,75.24094383516118,14,4
447,77.15686274509804,15,4
448,83.33333333333333,16,4
449,72.07516339869282,17,4
450,78.08823529411764,18,4
451,87.41830065359477,19,4
452,93.24346405228759,20,4
453,95.34743722050224,21,4
454,89.33823529411764,22,4
455,75.41666666666667,23,4
672,60.130718954248366,0,0
673,37.900326797385624,1,0
674,22.05065359477124,2,0
675,12.92483660130719,3,0
676,8.472222222222221,4,0
677,12.352941176470587,5,0
678,11.437908496732026,6,0
679,19.583333333333332,7,0
680,41.77287581699347,8,0
681,67.78594771241829,9,0
682,86.1764705882353,10,0
683,100.82516339869281,11,0
684,107.33632436025258,12,0
685,100.38398692810458,13,0
686,96.83823529411764,14,0
687,100.34313725490196,15,0
688,107.21534227726178,16,0
689,103.99509803921569,17,0
690,102.39845938375349,18,0
691,93.9514788966434,19,0
692,103.99634430043204,20,0
693,99.55882352941177,21,0
694,99.16085078099037,22,0
695,88.80718954248366,23,0
696,61.54411764705882,0,1
697,42.295751633986924,1,1
698,25.114379084967318,2,1
699,12.18954248366013,3,1
700,12.851307189542485,4,1
701,6.544117647058823,5,1
702,7.491830065359477,6,1
703,16.568627450980394,7,1
704,38.73366013071895,8,1
705,64.29738562091504,9,1
706,87.54901960784314,10,1
707,102.35294117647058,11,1
708,100.77614379084967,12,1
709,96.91176470588236,13,1
710,97.66339869281046,14,1
711,101.29611166500497,15,1
712,99.85294117647058,16,1
713,100.62908496732027,17,1
714,86.7892156862745,18,1
715,89.7875816993464,19,1
716,96.13562091503267,20,1
717,92.48366013071896,21,1
718,98.09640522875817,22,1
719,77.27941176470588,23,1
