x_last_hour,x_start_hour,predicted,target,error_rates
5.6283455,5.233963,7.310314,6.9719276,4.8535576
6.9719276,16.196526,22.030117,20.300804,8.518446
20.300804,38.16845,47.035717,45.688507,2.9486845
45.688507,63.75,70.219345,84.93837,17.329063
84.93837,77.68048,82.24682,88.62299,7.194719
88.62299,97.840576,82.24192,103.972176,20.900068
103.972176,84.95989,79.456696,98.90375,19.662603
98.90375,75.15375,77.83549,89.077545,12.620529
89.077545,75.54144,77.471466,83.04905,6.7160106
83.04905,87.19524,77.49301,83.54947,7.2489476
83.54947,93.1501,77.66309,80.76872,3.8450885
80.76872,91.86531,79.72327,76.53075,4.1715527
76.53075,128.51605,88.92296,72.76738,22.201677
72.76738,127.89455,99.42186,76.53744,29.899645
76.53744,128.23584,106.24661,82.71713,28.445715
82.71713,119.852936,108.91894,80.60161,35.13246
80.60161,105.635025,99.76359,78.97727,26.319365
78.97727,82.89439,83.48561,61.076206,36.69089
61.076206,48.963905,52.065887,42.339577,22.972149
42.339577,34.077545,31.175709,3.4959946,791.75507
3.4959946,16.156422,19.750618,3.482624,467.1189
3.482624,9.050808,10.42849,1.4505386,618.9391
1.4505386,6.7179184,3.4443512,1.5107002,127.997
1.5107002,5.6283455,6.562977,1.7246056,280.54944
1.7246056,6.9719276,9.419563,4.1711273,125.82775
4.1711273,20.300804,18.497791,9.592247,92.841064
9.592247,45.688507,39.41964,30.227276,30.410824
30.227276,84.93837,58.447495,63.54278,8.018673
63.54278,88.62299,71.83472,81.74465,12.123038
81.74465,103.972176,84.19426,85.01994,0.97116464
85.01994,98.90375,73.51079,74.43182,1.237422
74.43182,89.077545,68.73464,66.39037,3.5310373
66.39037,83.04905,70.44803,71.5107,1.4860264
71.5107,83.54947,73.89367,75.320854,1.8948072
75.320854,80.76872,80.299164,81.74657,1.7705979
81.74657,76.53075,85.86038,78.833954,8.912947
78.833954,72.76738,91.09433,77.78075,17.11681
77.78075,76.53744,97.82411,79.39171,23.21704
79.39171,82.71713,103.43317,89.786095,15.199537
89.786095,80.60161,102.289536,83.068184,23.139246
83.068184,78.97727,93.98648,81.02273,16.000145
81.02273,61.076206,73.958534,63.923798,15.697967
63.923798,42.339577,59.841682,45.528076,31.439075
45.528076,3.4959946,41.726162,28.509361,46.359512
28.509361,3.482624,26.37397,17.266048,52.75047
17.266048,1.4505386,14.388561,10.487972,37.19107
10.487972,1.5107002,8.516674,6.2165794,36.99936
6.2165794,1.7246056,7.4625397,4.71257,58.35392
4.71257,4.1711273,9.7516365,8.074871,20.765228
8.074871,9.592247,16.165134,13.576206,19.0696
13.576206,30.227276,41.282883,30.788773,34.08421
30.788773,63.54278,64.70123,54.645725,18.401272
54.645725,81.74465,79.14797,68.28209,15.913226
68.28209,85.01994,97.44716,84.80921,14.90162
84.80921,74.43182,98.38142,80.48797,22.231207
80.48797,66.39037,97.18236,77.30615,25.711027
77.30615,71.5107,97.16678,84.53877,14.937532
84.53877,75.320854,97.72583,88.10829,10.915588
88.10829,81.74657,98.10266,90.28075,8.66399
90.28075,78.833954,98.00792,83.09746,17.943342
83.09746,77.78075,98.99241,77.94118,27.009127
77.94118,79.39171,100.542145,78.81685,27.564278
78.81685,89.786095,101.24759,81.397064,24.387274
81.397064,83.068184,99.62262,82.80749,20.306293
82.80749,81.02273,92.9509,78.26203,18.768827
78.26203,63.923798,73.74917,66.40375,11.061756
66.40375,45.528076,59.686687,45.41075,31.43735
45.41075,28.509361,40.96838,27.352943,49.77686
27.352943,17.266048,25.407421,20.307491,25.113539
20.307491,10.487972,14.765499,12.399738,19.079119
12.399738,6.2165794,9.558136,6.911766,38.2879
6.911766,4.71257,6.522106,4.9732666,31.143305
4.9732666,8.074871,6.385475,7.840912,18.562084
7.840912,13.576206,10.123062,10.755352,5.8788395
10.755352,30.788773,24.517292,21.263374,15.302922
21.263374,54.645725,48.723274,42.43316,14.823585
42.43316,68.28209,61.14143,64.96658,5.8878784
64.96658,84.80921,72.0735,75.588234,4.649841
75.588234,80.48797,85.88884,78.76337,9.046684
78.76337,77.30615,84.982315,77.86096,9.146243
77.86096,84.53877,85.57225,79.95989,7.018966
79.95989,88.10829,85.459435,85.815506,0.41492674
85.815506,90.28075,85.38083,78.582886,8.650666
78.582886,83.09746,85.860306,82.49332,4.0815296
82.49332,77.94118,87.21322,71.891716,21.311916
71.891716,78.81685,89.041916,70.70187,25.939964
70.70187,81.397064,89.702805,83.17513,7.848105
83.17513,82.80749,88.95396,81.79813,8.748159
81.79813,78.26203,82.885216,70.42781,17.688189
70.42781,66.40375,66.00573,56.925137,15.951817
56.925137,45.41075,54.09309,41.397064,30.668905
41.397064,27.352943,35.13499,27.774067,26.502865
27.774067,20.307491,22.159824,18.348934,20.769001
18.348934,12.399738,12.957405,7.7005386,68.26622
7.7005386,6.911766,6.9501305,4.9732666,39.749805
4.9732666,4.9732666,4.730007,4.2379723,11.610149
4.2379723,7.840912,3.7788506,5.868988,35.61325
5.868988,10.755352,7.8747826,15.300804,48.53354
15.300804,21.263374,19.590466,36.163105,45.827477
36.163105,42.43316,41.963676,64.51688,34.957054
