hour,median,mean,std,p05,p50,p95,true_hourly_energy,mean_minus_truth
999.0,477329.5272768217,482438.7086725209,38158.78408560723,424151.43641500355,477329.5272768217,538041.4209278558,489243.21856680204,-6804.50989428116
1000.0,511275.51801078994,504020.20559268084,36189.90063552096,448311.1279385877,511275.51801078994,551326.7049152709,476030.47884876607,27989.72674391477
1001.0,524626.136170223,526120.377378011,30277.609829875197,474140.643926476,524626.136170223,565870.684045653,492224.2327380323,33896.14463997871
1002.0,560885.2587786391,556513.9435853478,31672.304931413324,496544.3593836943,560885.2587786391,602591.8841554453,497662.95835940406,58850.98522594379
1003.0,555725.2533283985,550090.9741534686,31009.544481204928,495983.57962141663,555725.2533283985,601847.9252060361,502349.78694318543,47741.187210283184
1004.0,572548.0589728239,575197.0455878136,39721.37749394984,524817.0808516238,572548.0589728239,633152.0947821473,536323.5244564472,38873.521131366375
1005.0,582094.380318635,577315.8753975746,30676.96485314013,526327.5009159285,582094.380318635,613592.7633801929,514292.43809420493,63023.43730336969
1006.0,556369.1011824982,552578.505603563,30099.637494775274,499994.03416176303,556369.1011824982,592703.7535278026,508363.50983467506,44214.99576888798
1007.0,475102.924983234,481635.6615555471,44385.934555401465,413754.4826070992,475102.924983234,547189.0803355692,450366.4631047857,31269.19845076138
1008.0,440286.3987947896,451063.1771453495,31744.715940236405,400650.18275058916,440286.3987947896,497181.7983115714,380224.26683973667,70838.91030561284
1009.0,362077.8000116496,363276.4605752388,42266.739898472704,295093.58956129855,362077.8000116496,413398.81975403964,311561.0265128042,51715.43406243459
1010.0,286423.89230324316,297033.4089217017,30394.931229283597,261858.58144741377,286423.89230324316,347539.7249724994,262807.87559806544,34225.53332363628
1011.0,276002.6236839114,272597.252712051,26327.532659584227,233888.1859193774,276002.6236839114,305235.1156220023,232209.87744112645,40387.37527092453
1012.0,215456.02947867024,226931.00310432995,42177.387994676705,182970.97445190742,215456.02947867024,297931.4383257435,212440.9586598845,14490.044444445462
1013.0,198882.8832734512,209903.57971610784,29579.0031851758,182959.40056079137,198882.8832734512,273779.9330462366,205366.6150296334,4536.964686474443
1014.0,212871.66491411516,226626.86018945306,35355.100757130545,183956.2177947881,212871.66491411516,284652.4365322441,220641.2698131917,5985.59037626136
1015.0,269133.0433186924,268982.2273085863,39542.63381258968,215918.42249394348,269133.0433186924,327837.8028423365,246045.73356934,22936.493739246303
1016.0,370204.76049103297,367357.5678569578,31889.238724167815,314581.9542254272,370204.76049103297,408653.96983387065,320850.13348322804,46507.434373729746
1017.0,454129.70602388214,446980.30616790993,27589.357875904527,402198.1527279566,454129.70602388214,478429.72383228614,415796.4478217493,31183.858346160618
1018.0,494830.2975206829,503858.51641849295,27152.678760905528,473169.55125449644,494830.2975206829,549363.125048086,465229.5149582845,38629.00146020844
1019.0,575228.582176415,569672.1335967615,17179.875106825297,542630.5059943247,575228.582176415,593054.2509935548,511622.28058144357,58049.85301531793
1020.0,564730.3258030405,565683.3211201426,18650.467015618153,541853.822760185,564730.3258030405,594921.4280339666,505564.7376005534,60118.583519589214
1021.0,549705.9050072576,550841.6023325298,14960.63220901279,529375.5119070318,549705.9050072576,573020.3406355701,496152.4712237625,54689.13110876735
1022.0,561937.1816956677,565949.0185005278,23281.246326163964,531810.8949918749,561937.1816956677,599163.3896201533,520064.96734404046,45884.051156487374
1023.0,554053.3048007209,556226.678524617,17250.281579037517,530972.9606570753,554053.3048007209,580793.1293373175,531347.8453350468,24878.83318957023
1024.0,562873.5307627163,566806.6608044885,18442.72610148257,539049.1408990849,562873.5307627163,593207.728366586,537793.6012835655,29013.05952092295
1025.0,551466.6878678363,550004.2267378516,16920.468205174137,528822.2334495094,551466.6878678363,575269.3387239467,497367.40655355464,52636.82018429699
1026.0,567205.6217380454,565433.6293286456,12423.50982550977,547252.5692284373,567205.6217380454,582437.4986490146,498569.89490177017,66863.73442687548
1027.0,574591.1255724855,573154.3046324723,16765.358492927957,544103.2145518248,574591.1255724855,600056.2111515995,501016.0853873074,72138.21924516495
1028.0,571240.6597820763,572306.8088482145,12011.318508572636,559150.3275199214,571240.6597820763,593555.009013384,509297.3190674955,63009.489780718926
1029.0,565740.0775616158,570216.8498446107,18563.476282580916,546892.5491577233,565740.0775616158,596794.8022398315,513680.04275365325,56536.807090957416
1030.0,549424.3634450409,552203.381718518,16732.16159516783,525128.891971902,549424.3634450409,578338.4162715878,498161.022808702,54042.35890981596
1031.0,485325.93002529163,486257.63389635156,17709.719706695436,459033.74003582535,485325.93002529163,513257.8480987584,458497.597628471,27760.036267880583
1032.0,442739.5164473932,439895.2149809583,19570.482906205776,409856.43419861107,442739.5164473932,475303.02675276506,367818.3594965184,72076.85548443993
1033.0,361936.3738023768,369079.1950463855,22294.784306687972,343394.38036609633,361936.3738023768,402938.6020954111,306920.2485374904,62158.94650889514
1034.0,300448.96881947684,300663.28225158603,26400.848768502925,263888.50164885126,300448.96881947684,348966.51212360134,276051.258399654,24612.023851932026
1035.0,255585.07178825478,256776.85727334963,34334.597299497946,205856.17241289947,255585.07178825478,311044.532331131,240836.80119487978,15940.056078469846
1036.0,229428.15406657493,239844.44370428298,38373.014888085934,187837.53735973922,229428.15406657493,293836.9271715076,215630.89679709173,24213.546907191252
1037.0,223668.5990269152,226749.25672443176,33287.48031552295,182968.40219424348,223668.5990269152,272831.41790987214,206602.8970071349,20146.359717296873
1038.0,220539.10586395295,224666.54944070955,29210.310408191774,182688.58799750675,220539.10586395295,261785.78101303303,219738.28209203153,4928.267348678026
1039.0,242248.03402920632,241995.95512443353,28706.537742173776,196537.22066159698,242248.03402920632,282291.08022381255,233187.5046240599,8808.450500373641
1040.0,291974.9233306255,297433.7664461955,40849.275227937425,234458.42433147994,291974.9233306255,356531.39917060983,280076.4194052232,17357.347040972265
1041.0,388981.022553417,395374.95238970005,26060.94406483914,361745.0808249993,388981.022553417,437596.32927920506,368837.69551424123,26537.256875458814
1042.0,455249.74392236565,454273.07907226874,25416.872080009187,419905.2345033115,455249.74392236565,491074.42449479573,453654.28590926965,618.7931629990926
1043.0,491814.03827595623,486632.89328142157,35397.09659280692,430812.57845598727,491814.03827595623,529157.2910033156,489924.4019325689,-3291.5086511473055
1044.0,515800.22612074437,526424.1801922363,27013.822936783898,489186.28705584694,515800.22612074437,569646.4092637826,500852.68526734394,25571.49492489238
1045.0,509003.5698280924,507941.4491864068,22622.24724815492,476204.533798745,509003.5698280924,537710.1312007669,497864.5280250365,10076.921161370294
1046.0,523537.19597522996,524464.0078179273,21382.474208667885,490099.84400728444,523537.19597522996,550681.9209681231,504886.11619491555,19577.891623011732
1047.0,522227.65943254175,522441.53981418547,31583.670704770455,470974.2991949664,522227.65943254175,565431.1541806331,523524.6884626384,-1083.148648452945
1048.0,520313.88861286733,519430.216606728,17310.16896405006,486460.19743884593,520313.88861286733,538263.8785601013,500323.850296048,19106.366310679994
