x_last_hour,x_start_hour,predicted,target,error_rates
172.0,217.0,172.36282,184.0,6.3245525
187.0,160.0,187.25464,218.0,14.103376
226.0,164.0,226.27878,218.0,3.7976046
177.0,219.0,177.2788,214.0,17.159443
194.0,258.0,194.26833,187.0,3.886805
125.0,202.0,125.27879,101.0,24.038408
165.0,251.0,165.2788,232.0,28.75914
139.0,76.0,139.2788,114.0,22.174381
176.0,86.0,176.51482,166.0,6.3342266
54.0,54.0,54.25683,51.0,6.385938
196.0,207.0,196.27728,171.0,14.782037
156.0,159.0,156.27527,158.0,1.0916022
139.0,78.0,139.27452,158.0,11.851569
150.0,184.0,150.26656,203.0,25.977066
243.0,185.0,243.27878,220.0,10.581263
175.0,188.0,175.2788,182.0,3.6929708
93.0,52.000008,93.359505,112.0,16.6433
168.0,138.0,168.2788,153.0,9.986139
169.0,188.0,169.2788,173.0,2.1509864
214.0,175.0,214.27228,214.0,0.12723264
105.0,176.0,105.27879,102.0,3.2145035
145.0,215.0,145.2788,149.0,2.4974542
96.0,46.000008,96.27879,118.0,18.407803
25.000008,82.0,25.259445,28.000008,9.787721
216.0,225.0,216.27878,209.0,3.4826689
23.0,44.0,23.278801,32.0,27.253746
176.0,142.0,176.2788,139.0,26.819277
20.000008,43.0,20.278801,19.0,6.730531
174.0,243.0,174.2786,164.0,6.267436
153.0,252.0,153.26785,185.0,17.152512
195.0,158.0,195.27608,205.0,4.743377
242.0,177.0,242.2788,208.0,16.48019
50.0,66.0,50.276436,61.0,17.579613
184.0,151.0,184.27725,161.0,14.45792
132.0,72.0,132.2788,132.0,0.21120708
76.0,126.0,76.27879,69.0,10.548976
60.0,75.0,60.2788,76.0,20.685787
218.0,240.0,218.31956,208.0,4.9613295
171.0,126.0,171.2788,135.0,26.87318
71.0,104.0,71.2788,59.000008,20.811512
121.0,12.0,121.27825,82.0,47.900307
66.0,138.0,66.2788,105.0,36.87733
98.0,36.0,98.27879,92.0,6.824775
117.0,248.0,117.755196,167.0,29.487907
16.0,45.000008,16.278801,12.0,35.656677
187.0,258.0,187.24628,208.0,9.977751
197.0,260.0,197.26698,187.0,5.490365
194.0,130.0,196.9395,196.0,0.47933617
209.0,195.0,209.26251,188.0,11.309847
92.0,33.0,92.24774,60.0,53.746235
48.0,21.000008,48.311897,59.000008,18.115438
184.0,205.0,184.72774,176.0,4.958942
110.0,38.000008,110.27879,114.0,3.2642164
177.0,99.0,177.27173,181.0,2.0598185
181.0,192.0,181.27159,185.0,2.015356
153.0,226.0,153.2788,155.0,1.110456
122.0,44.0,122.27879,124.0,1.3880699
78.0,139.0,78.27879,59.000008,32.675903
214.0,101.0,214.2788,215.0,0.33544496
58.0,75.0,58.2788,54.0,7.923705
194.0,194.0,194.2752,162.0,19.922968
195.0,197.0,195.27335,204.0,4.277772
152.0,166.0,152.2788,161.0,5.4168983
259.0,161.0,259.26834,222.0,16.78754
171.0,202.0,171.26045,173.0,1.0055189
131.0,109.0,131.2788,144.0,8.834171
151.0,173.0,151.2788,152.0,0.47447807
74.0,104.0,74.27879,63.000008,17.902832
59.000008,116.0,59.2788,67.0,11.524178
52.000008,94.0,52.2788,65.0,19.571075
118.0,49.000008,118.27879,79.0,49.719994
107.0,49.000008,107.27879,103.0,4.1541686
138.0,139.0,138.2788,144.0,3.9730601
121.0,177.0,121.95604,156.0,21.823051
220.0,236.0,220.27878,174.0,26.597
83.0,140.0,83.25087,77.0,8.118012
110.0,99.0,110.27301,105.0,5.0219145
229.0,264.0,229.12265,206.99998,10.687279
82.0,36.0,82.27879,58.0,41.85999
68.0,133.0,68.27879,75.0,8.961609
209.0,183.0,209.27878,152.0,37.683407
206.0,180.0,206.27878,174.0,18.551022
174.0,165.0,174.2788,148.0,17.755941
156.0,200.0,156.26971,192.0,18.609524
201.0,169.0,201.2788,176.0,14.36295
169.0,140.0,169.2788,161.0,5.1421075
192.0,203.0,192.68265,156.0,23.514519
181.0,195.0,181.26562,175.0,3.580357
168.0,175.0,167.73022,181.0,7.3313675
52.000008,61.0,52.2788,20.000008,161.3939
212.0,215.0,212.27878,193.0,9.989004
122.0,158.0,123.279305,126.0,2.1592822
226.0,188.0,226.27399,156.0,45.047424
207.0,176.0,207.2788,170.0,21.928701
167.0,194.0,168.73375,207.0,18.48611
166.0,197.0,166.2788,216.0,23.019077
14.000008,32.000008,14.278801,12.000008,18.989933
155.0,222.0,156.31844,176.0,11.182707
14.000008,28.000008,14.278801,14.000008,1.9913799
108.0,32.000008,108.27879,122.0,11.246891
149.0,225.0,149.2788,96.0,55.49874
88.0,21.000008,88.2575,72.0,22.57986
175.0,204.0,175.2788,154.0,13.817398
219.0,209.0,220.05234,212.0,3.7982724
54.0,34.0,54.27555,54.0,0.5102793
155.0,211.0,155.2788,153.0,1.4894074
125.0,169.0,125.27879,110.0,13.8898115
27.0,71.0,27.278801,45.000008,39.38045
110.0,153.0,110.27879,105.0,5.0274224
109.0,190.0,109.27879,80.0,36.59849
86.0,102.0,86.27879,42.000008,105.42566
207.0,200.0,207.2788,200.0,3.6393967
62.0,94.0,62.239624,52.000008,19.691566
141.0,156.0,141.2788,102.0,38.50862
195.0,162.0,195.2788,163.0,19.802942
139.0,81.0,139.27719,139.0,0.1994181
257.0,215.0,257.27878,213.99998,20.223736
187.0,178.0,192.06093,198.0,2.999531
181.0,169.0,181.2788,174.0,4.1832147
27.0,62.0,27.278801,29.0,5.935169
197.0,210.0,197.2788,234.0,15.692822
151.0,143.0,151.2788,131.0,15.479996
257.0,216.0,257.27878,219.99998,16.944908
45.000008,63.0,45.273544,32.000008,41.479794
61.0,102.0,61.274864,86.0,28.750156
67.0,114.0,67.27879,90.0,25.245785
204.0,177.0,204.2788,154.0,32.648567
165.0,237.0,165.2788,148.0,11.67486
50.0,114.0,50.278793,86.0,41.536285
151.0,163.0,151.2788,112.0,35.07035
145.0,184.0,145.2788,102.0,42.43019
94.0,72.0,94.27879,63.000008,49.64886
146.0,166.0,146.2788,116.0,26.10241
162.0,161.0,162.25731,143.0,13.46665
222.0,158.0,222.27771,187.0,18.865086
24.000008,89.0,24.25776,38.000008,36.163803
188.0,177.0,188.2788,185.0,1.7723206
153.0,176.0,155.17245,184.0,15.667144
274.0,194.0,274.27878,190.0,44.357254
207.0,222.0,210.43105,209.0,0.6847108
204.0,187.0,204.2788,255.0,19.890669
149.0,181.0,149.26823,181.0,17.531363
197.0,153.0,197.2788,156.0,26.460764
191.0,239.0,191.2788,174.0,9.930341
164.0,177.0,164.2788,166.0,1.0368716
75.0,122.0,75.27879,67.0,12.356408
187.0,181.0,187.25397,213.0,12.087339
187.0,159.0,182.28558,148.0,23.165936
132.0,82.0,132.2788,109.0,21.356691
54.0,112.0,54.278793,92.0,41.001312
159.0,114.0,159.2632,167.0,4.632815
158.0,127.0,158.2788,144.0,9.915829
71.0,24.000008,71.2788,121.0,41.0919
152.0,116.0,152.2788,140.0,8.770566
29.000008,83.0,29.278801,20.000015,46.39389
167.0,222.0,167.251,144.0,16.146534
63.0,140.0,66.99652,86.0,22.097069
196.0,195.0,196.2788,188.0,4.4036136
59.000008,131.0,59.2788,70.0,15.315999
204.0,201.0,204.2788,193.0,5.8439345
33.0,37.0,33.014534,20.000008,65.07261
169.0,168.0,169.75842,161.0,5.4400144
143.0,173.0,143.2788,174.0,17.655867
164.0,208.0,164.2788,150.0,9.519196
59.000008,19.0,59.2788,67.0,11.524178
152.0,141.0,152.2788,158.0,3.6210167
160.0,175.0,160.2788,194.0,17.382067
138.0,129.0,138.2788,158.0,12.481776
196.0,181.0,196.2788,172.0,14.115578
83.0,151.0,83.27879,113.0,26.301952
70.0,131.0,75.571594,107.0,29.372341
28.000008,104.0,28.278801,41.0,31.027313
85.0,45.000008,85.27879,87.0,1.9783984
219.0,167.0,219.26212,236.0,7.092324
69.0,77.0,69.27706,54.0,28.290855
63.0,25.000008,63.278797,46.0,37.562603
41.0,70.0,41.2788,56.000008,26.287865
43.0,59.000008,43.278793,40.0,8.196983
91.0,78.0,91.27879,89.0,2.560442
172.0,151.0,172.25229,201.0,14.302343
110.0,142.0,110.27007,102.0,8.107915
160.0,197.0,160.2788,178.0,9.955734
155.0,128.0,155.247,136.0,14.152202
176.0,172.0,176.34601,218.0,19.107336
80.0,90.0,80.27879,98.0,18.082865
247.0,156.0,247.27878,233.0,6.128231
112.0,86.0,112.253876,126.0,10.909622
132.0,170.0,132.2719,164.0,19.346405
233.0,114.0,233.27878,182.0,28.175152
118.0,186.0,119.59406,135.0,11.411805
94.0,113.0,94.6732,67.0,41.303288
181.0,219.0,181.27248,242.0,25.094017
164.0,151.0,164.2788,168.0,2.215004
190.0,159.0,190.27084,194.0,1.9222457
67.0,28.000008,67.27879,63.0,6.7917356
187.0,188.0,187.2788,184.0,1.781953
162.0,67.0,162.27397,166.0,2.2445955
174.0,183.0,174.27408,212.0,17.795246
22.000008,41.0,22.278801,13.000015,71.37519
133.0,166.0,133.2788,149.0,10.551146
164.0,159.0,165.14154,224.0,26.276096
87.0,40.0,87.27879,85.0,2.6809332
128.0,84.0,128.2788,117.0,9.639994
132.0,172.0,132.25203,131.0,0.9557476
142.0,156.0,142.27765,143.0,0.5051406
164.0,180.0,163.01678,190.0,14.201692
198.0,136.0,198.27878,195.0,1.6814246
185.0,173.0,185.2788,194.0,4.495467
104.0,167.0,104.27879,100.0,4.2787933
174.0,211.0,174.2788,175.0,0.4121181
20.000008,97.0,20.278801,24.000008,15.505023
168.0,131.0,168.2788,120.0,40.232327
36.0,92.0,37.887215,43.0,11.890199
72.0,163.0,72.27879,80.0,9.651508
189.0,186.0,189.2788,208.0,9.00058
162.0,153.0,162.2788,201.0,19.264282
201.0,160.0,201.2788,184.0,9.390649
147.0,224.0,147.66823,180.0,17.962095
155.0,105.0,155.28632,111.0,39.897583
112.0,86.0,112.27368,98.0,14.5649805
140.0,140.0,140.26857,131.0,7.075244
166.0,180.0,166.2788,196.0,15.16388
78.0,99.0,78.228676,65.0,20.351809
107.0,111.0,107.27879,143.0,24.979864
164.0,146.0,164.63184,164.0,0.38526583
64.0,102.0,64.2788,78.0,17.591282
96.0,36.0,96.27879,90.0,6.9764366
204.0,180.0,204.25806,190.0,7.5042405
209.0,175.0,209.27878,205.0,2.0872087
89.0,87.0,89.27879,82.0,8.876577
63.0,80.0,63.278797,94.0,32.68213
24.000008,41.0,24.278801,22.000008,10.358148
205.0,149.0,205.26569,172.0,19.340515
222.0,226.0,222.27472,206.0,7.900349
70.0,98.0,70.27879,70.0,0.39827618
170.0,224.0,170.2788,145.0,17.433651
162.0,224.0,164.02359,147.0,11.580673
185.0,234.0,185.2788,145.0,27.778479
143.0,214.0,143.25609,183.0,21.717985
39.000008,70.0,39.276825,93.0,57.766853
177.0,194.0,177.2788,177.0,0.15751036
158.0,132.0,158.2749,133.0,19.003687
206.0,166.0,206.27878,205.0,0.6237942
113.0,16.0,113.266464,77.0,47.099304
182.0,160.0,182.27869,156.0,16.845312
37.0,67.0,37.265015,35.000008,6.471447
131.0,34.0,131.74582,128.0,2.9264212
173.0,182.0,173.2591,247.0,29.854616
102.0,96.0,102.92351,97.0,6.106709
40.0,67.0,40.278793,35.0,15.082267
195.0,105.0,195.2788,162.0,20.542465
197.0,156.0,197.26645,133.0,48.32064
128.0,33.0,128.2618,131.0,2.0902328
201.0,176.0,201.2788,178.0,13.077974
20.000008,42.000008,20.278801,20.000008,1.3939661
183.0,159.0,183.2788,201.0,8.816521
123.0,40.0,123.27879,96.0,28.41541
158.0,210.0,158.2788,182.0,13.03363
225.0,176.0,225.2788,188.0,19.829145
208.0,187.0,208.23102,203.0,2.5768561
80.0,121.0,80.46694,126.0,36.13735
185.0,210.0,185.2788,196.0,5.4700036
132.0,71.0,132.2788,141.0,6.185253
175.0,203.0,175.88168,161.0,9.243282
80.0,174.0,80.25032,113.0,28.982016
136.0,112.0,136.2602,188.0,27.521175
178.0,148.0,178.2284,219.0,18.617172
21.000008,38.000008,21.267464,18.000008,18.152527
198.0,178.0,198.27878,210.0,5.5815344
224.0,182.0,224.26889,191.0,17.418266
235.0,229.0,235.26611,175.0,34.43778
193.0,194.0,193.25284,229.0,15.610114
193.0,80.0,193.2788,200.0,3.3606033
213.0,195.0,213.26785,229.0,6.869933
180.0,161.0,180.47977,166.0,8.722751
169.0,151.0,169.24638,189.0,10.451649
91.0,93.0,91.27879,124.0,26.38807
35.000008,61.0,36.546585,70.0,47.790592
114.0,151.0,114.27879,106.0,7.810182
213.0,236.0,213.26135,201.0,6.1001754
219.0,167.0,219.41525,209.0,4.9833746
112.0,46.000008,112.27535,101.0,11.163715
197.0,234.0,197.2788,167.0,18.131014
182.0,182.0,182.2788,151.0,20.714432
118.0,118.0,118.27879,140.0,15.515147
208.0,170.0,208.2788,180.0,15.710441
225.0,198.0,225.26285,214.0,5.263013
170.0,135.0,170.27765,178.0,4.3383994
156.0,111.0,156.2788,184.0,15.065872
136.0,139.0,135.0271,145.0,6.8778625
204.0,155.0,204.2788,182.0,12.241096
102.0,134.0,102.27879,79.0,29.466825
193.0,175.0,193.2788,167.0,15.7358055
186.0,201.0,186.2788,176.0,5.840224
172.0,174.0,172.27457,185.0,6.878613
51.0,63.0,51.249695,67.0,23.50792
134.0,205.0,134.2788,116.0,15.75758
204.0,185.0,204.25908,173.0,18.068832
173.0,181.0,173.2788,169.0,2.5318303
228.0,173.0,228.2788,180.0,26.82155
218.0,153.0,218.26709,273.0,20.048685
245.0,182.0,245.2788,186.0,31.870321
16.0,38.000008,16.278801,28.0,41.861423
224.0,193.0,224.2788,169.0,32.709347
12.0,35.000008,12.278793,25.0,50.884827
105.0,96.0,105.27879,80.0,31.59849
152.0,257.0,152.2788,150.0,1.5191956
181.0,185.0,181.2605,133.0,36.286087
247.0,220.0,248.39862,188.0,32.126923
164.0,135.0,164.27155,162.0,1.4021885
188.0,182.0,188.2788,244.0,22.83656
26.0,40.0,26.269363,14.0,87.63831
210.0,170.0,210.2788,188.0,11.850422
184.0,163.0,184.2788,212.0,13.07604
156.0,169.0,157.79817,141.0,11.913597
160.0,227.0,160.26865,186.0,13.834061
146.0,177.0,146.38058,126.0,16.175068
188.0,177.0,188.26003,168.0,12.059539
120.0,191.0,120.27879,133.0,9.564817
202.0,80.0,202.27524,194.0,4.265587
105.0,112.0,105.27879,107.0,1.6086044
147.0,185.0,147.27223,136.0,8.288405
67.0,100.0,67.894165,69.0,1.6026593
197.0,176.0,197.24692,222.0,11.150037
67.0,86.0,67.27879,62.0,8.514183
20.000008,37.0,20.278801,18.000008,12.659958
10.000008,28.000008,10.278801,22.0,53.27818
138.0,209.0,138.27333,166.0,16.702812
74.0,90.0,74.25298,58.0,28.022385
193.0,185.0,193.81339,166.0,16.755053
212.0,141.0,212.2537,210.0,1.073187
86.0,29.000008,86.27879,71.0,21.519426
121.0,60.0,121.27879,110.0,10.2534485
70.0,44.0,70.27879,71.0,1.015784
134.0,204.0,134.2788,132.0,1.7263585
258.0,197.0,258.27878,204.0,26.607244
79.0,46.000008,79.27879,96.0,17.417925
65.0,91.0,66.069595,50.0,32.13919
153.0,201.0,153.26416,206.0,25.599924
170.0,188.0,170.26498,190.0,10.38685
81.0,40.0,81.27879,76.0,6.9457808
33.0,93.0,33.260857,27.0,23.188358
123.0,211.0,123.27879,126.0,2.159688
195.0,201.0,195.2788,180.0,8.488218
146.0,58.0,146.2788,108.0,35.443325
195.0,185.0,195.25638,181.0,7.876452
155.0,228.0,155.2788,168.0,7.5721464
229.0,180.0,229.27222,241.99998,5.2594085
182.0,224.0,182.2788,196.0,7.0006156
186.0,191.0,186.2746,184.0,1.2361941
190.0,238.0,190.2788,162.0,17.456045
134.0,147.0,134.24997,184.0,27.03806
190.0,184.0,190.27858,191.0,0.37770694
188.0,126.0,188.2788,195.0,3.4467726
123.0,128.0,123.27879,168.0,26.619764
194.0,208.0,194.2788,215.0,9.637771
107.0,130.0,107.27879,112.0,4.215363
231.0,149.0,231.2788,198.0,16.80747
166.0,87.0,166.27821,144.0,15.470982
147.0,175.0,147.2788,151.0,2.4643753
162.0,160.0,162.2788,186.0,12.753338
159.0,197.0,159.26712,201.0,20.762627
180.0,168.0,180.26495,165.0,9.251488
237.0,175.0,237.24915,218.0,8.829884
171.0,201.0,171.2788,225.0,23.876091
77.0,19.0,77.27879,71.0,8.84337
58.0,63.0,58.2788,49.000008,18.93631
230.0,216.0,230.6997,240.0,3.8751223
208.0,204.0,208.2686,204.0,2.0924513
187.0,193.0,186.16135,219.0,14.99482
76.0,36.0,76.277985,101.0,24.477243
109.0,76.0,109.2471,129.0,15.312325
19.0,48.0,19.278793,28.0,31.147167
177.0,198.0,177.25772,204.0,13.10896
177.0,233.0,177.27162,149.0,18.974243
200.0,195.0,200.2788,176.0,13.794769
203.0,210.0,203.26826,210.0,3.205588
109.0,46.000008,109.27879,121.0,9.686948
17.000008,39.000008,17.268837,37.0,53.327465
200.0,224.0,200.2788,159.0,25.961506
178.0,191.0,178.2788,189.0,5.672596
210.0,173.0,210.2788,210.0,0.13275874
114.0,170.0,114.27879,125.0,8.576965
66.0,67.0,66.2706,74.0,10.445136
167.0,101.0,167.26584,175.0,4.419521
112.0,170.0,112.2483,151.0,25.66338
81.0,77.0,81.27879,132.0,38.425156
79.0,23.0,79.27879,69.0,14.896803
132.0,81.0,132.25938,138.0,4.159867
110.0,138.0,110.27879,100.0,10.278793
106.0,69.0,106.27879,112.0,5.10822
160.0,120.0,160.2788,198.0,19.051115
193.0,192.0,193.2788,222.0,12.93748
19.0,37.0,19.278793,10.000008,92.78778
105.0,124.0,105.27879,100.0,5.2787933
21.000008,89.0,21.278801,33.000008,35.518803
133.0,110.0,133.25763,146.0,8.727651
198.0,177.0,198.27878,226.0,12.266027
111.0,158.0,111.27879,89.0,25.032352
204.0,144.0,204.2788,219.0,6.722012
44.0,100.0,44.26998,21.000008,110.809364
111.0,84.0,111.25007,114.0,2.4122205
32.000008,30.0,32.275627,21.000008,53.69341
250.0,211.0,250.24184,258.0,3.0070403
114.0,50.0,114.27879,109.0,4.8429294
156.0,152.0,156.2788,136.0,14.910877
173.0,201.0,173.2788,170.0,1.928702
171.0,175.0,171.2788,235.0,27.115408
160.0,198.0,160.2788,204.0,21.431965
143.0,185.0,143.26807,160.0,10.4574585
175.0,150.0,175.2788,160.0,9.549246
145.0,216.0,145.2788,177.0,17.921587
203.0,183.0,204.08304,194.0,5.1974425
224.0,192.0,224.26556,250.0,10.293775
68.0,42.000008,68.20088,84.0,18.808474
88.0,146.0,88.27879,49.000008,80.160774
169.0,201.0,169.27444,162.0,4.490398
212.0,183.0,212.27878,181.0,17.281094
172.0,175.0,172.2788,216.0,20.241299
181.0,212.0,181.26968,134.0,35.275883
164.0,204.0,164.27611,172.0,4.4906354
21.000008,33.0,21.267937,19.000008,11.936464
77.0,38.000008,77.27879,81.0,4.5940824
22.000008,61.0,22.26844,27.000015,17.524342
62.0,80.0,62.250053,37.0,68.24339
167.0,159.0,167.27586,188.0,11.023477
172.0,147.0,172.2788,205.0,15.961563
168.0,191.0,168.27599,159.0,5.8339534
92.0,122.0,92.27528,69.0,33.732296
178.0,170.0,178.27003,149.0,19.644318
204.0,174.0,204.2788,140.0,45.913425
70.0,83.0,70.27879,61.0,15.211137
167.0,214.0,167.2788,211.0,20.720951
126.0,153.0,127.85226,81.0,57.84229
170.0,148.0,170.2788,181.0,5.9233184
135.0,173.0,135.34924,96.0,40.988792
185.0,233.0,185.2788,190.0,2.4848456
154.0,181.0,153.06494,153.0,0.042445365
170.0,220.0,170.24591,186.0,8.469941
194.0,162.0,194.27206,147.0,32.157867
180.0,190.0,180.2788,196.0,8.021024
168.0,184.0,168.32014,210.0,19.84755
185.0,178.0,185.25798,197.0,5.960416
176.0,203.0,175.95651,148.0,18.889536
101.0,100.0,101.27879,77.0,31.530901
101.0,33.0,101.24719,108.0,6.2525997
236.0,170.0,236.27878,186.0,27.0316
90.0,36.0,90.27879,117.0,22.838638
149.0,193.0,149.2788,156.0,4.308466
148.0,176.0,148.2788,175.0,15.269261
215.0,145.0,215.23618,152.0,41.602745
170.0,226.0,170.2788,155.0,9.8572855
203.0,147.0,203.27362,169.0,20.280249
156.0,195.0,159.23938,155.0,2.7350838
201.0,222.0,201.2577,181.0,11.192102
154.0,145.0,154.22162,166.0,7.095411
34.0,70.0,34.2788,33.0,3.8751543
146.0,112.0,146.2719,166.0,11.884399
215.0,198.0,215.26755,167.0,28.902725
215.0,201.0,215.25946,200.0,7.6297307
171.0,182.0,171.2788,160.0,7.0492463
222.0,153.0,222.25525,243.0,8.536935
200.0,206.0,200.2788,173.0,15.768088
80.0,84.0,80.24954,99.0,18.939856
64.0,114.0,64.2788,62.0,3.6754854
184.0,192.0,185.96979,203.0,8.389267
195.0,141.0,197.23564,181.0,8.969968
192.0,149.0,191.40031,154.0,24.28592
111.0,117.0,111.27879,89.0,25.032352
197.0,101.0,197.2788,177.0,11.456945
169.0,230.0,171.0593,181.0,5.492102
144.0,195.0,144.27454,190.0,24.066034
169.0,162.0,169.2788,167.0,1.3645469
70.0,76.0,70.27879,36.0,95.21887
103.0,47.0,103.27879,103.0,0.27067316
201.0,188.0,201.2788,224.0,10.143395
151.0,120.0,151.2788,168.0,9.953099
173.0,167.0,173.25745,123.0,40.85971
207.0,187.0,207.27231,177.0,17.102999
141.0,87.0,141.26987,113.0,25.01758
170.0,259.0,170.2788,175.0,2.6978323
167.0,168.0,169.15948,178.0,4.966582
131.0,107.0,131.2788,130.0,0.9836872
139.0,195.0,139.2788,160.0,12.950754
