timestamp,load_name,sample_index,elapsed_s,dt_s,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
2025-12-19T03:21:29,rps-20,47,48.088085,1.001642,99.7809965154749,111.28307996610864,211.06407648158353
2025-12-19T03:21:30,rps-20,48,49.089549,1.001464,104.48268092969387,109.0134503011562,213.49613123085007
2025-12-19T03:21:31,rps-20,49,50.091003,1.001455,104.88957948290796,122.2911632826568,227.18074276556476
2025-12-19T03:21:32,rps-20,50,51.092438,1.001435,111.10186819395565,116.87793006013017,227.97979825408584
2025-12-19T03:21:33,rps-20,51,52.093927,1.001489,107.27015830877005,122.50012441520468,229.77028272397473
2025-12-19T03:21:34,rps-20,52,53.096081,1.002154,114.76743710234554,117.99284221892357,232.7602793212691
2025-12-19T03:21:35,rps-20,53,54.098111,1.002029,108.46776645979077,111.98649548444472,220.4542619442355
2025-12-19T03:21:36,rps-20,54,55.099585,1.001474,108.62739568435843,117.56134889805418,226.1887445824126
2025-12-19T03:21:37,rps-20,55,56.101645,1.00206,98.33317545595672,113.23054626591211,211.56372172186883
2025-12-19T03:21:38,rps-20,56,57.10313,1.001485,104.47344741699575,122.85034909027333,227.3237965072691
2025-12-19T03:21:39,rps-20,57,58.105297,1.002167,102.11345717461651,115.4100454775736,217.52350265219013
2025-12-19T03:21:40,rps-20,58,59.107426,1.00213,104.26840971297352,128.71939001177188,232.9877997247454
2025-12-19T03:21:41,rps-20,59,60.109511,1.002084,100.94331729738735,118.0285701964313,218.97188749381866
