timestamp,load_name,sample_index,elapsed_s,dt_s,cpu_usage_pct,rapl_package_0_0_w,rapl_dram_0_0_w,rapl_package_1_1_w,rapl_dram_1_0_w,power_total_w
2025-12-17T07:17:53,rps-15,37,38.077021,1.001663,8.43509299267331,108.7067721084117,8.556047473406325,117.77132171576051,10.393565860012696,226.47809382417222
2025-12-17T07:17:54,rps-15,38,39.079124,1.002104,6.865503657850313,100.75191458485837,8.094069581334088,114.65932940427258,10.347394560988521,215.41124398913095
2025-12-17T07:17:55,rps-15,39,40.081725,1.0026,9.016495876030994,106.2519301400629,8.258653936632431,121.10541766407822,10.553348740115062,227.3573478041411
2025-12-17T07:17:56,rps-15,40,41.084331,1.002606,9.444235824258351,116.03350952894226,8.672864252348383,117.9252428326186,10.402534877600628,233.95875236156087
2025-12-17T07:17:57,rps-15,41,42.086965,1.002635,9.723176904330433,114.26958389032647,8.542968333795441,118.05890782056588,10.399033483202603,232.32849171089237
2025-12-17T07:17:58,rps-15,42,43.089021,1.002056,7.968476357267951,100.41354346209867,8.149208178121581,122.3603703448611,10.581023649044582,222.77391380695977
2025-12-17T07:17:59,rps-15,43,44.090705,1.001684,6.743677802060565,98.70194581647354,8.012122982105586,117.96578346888715,10.479454118791336,216.66772928536068
2025-12-17T07:18:00,rps-15,44,45.093247,1.002542,7.548939896178619,104.50864114320422,8.20802409076314,116.69229615719505,10.514845557030055,221.20093730039926
2025-12-17T07:18:01,rps-15,45,46.09494,1.001693,10.182228066879585,112.83863383292866,8.492792663966776,123.57720643912522,10.656284880927634,236.41584027205388
2025-12-17T07:18:02,rps-15,46,47.096883,1.001943,7.994249640602535,112.03372798376569,8.298644808504745,119.08330487041333,10.35306783565983,231.117032854179
2025-12-17T07:18:03,rps-15,47,48.097673,1.00079,9.739283028327906,122.9426139955351,8.346702100663304,118.07049838587942,10.40569574121698,241.01311238141452
2025-12-17T07:18:04,rps-15,48,49.099359,1.001686,11.607533946561544,130.9431272917825,8.724787169582536,117.0312560449072,10.458734567478846,247.9743833366897
2025-12-17T07:18:05,rps-15,49,50.101401,1.002043,9.427588364091333,113.6294332501759,8.276154689481547,119.09987370068127,10.586631466804477,232.72930695085716
2025-12-17T07:18:06,rps-15,50,51.103997,1.002596,6.242181636227173,104.08979133870716,8.129113683550791,113.4922981156299,10.324181979148163,217.58208945433705
2025-12-17T07:18:07,rps-15,51,52.105698,1.001701,7.900663080195169,116.25804395213542,8.501048778744988,104.60680650937287,10.035217710115848,220.8648504615083
2025-12-17T07:18:08,rps-15,52,53.108335,1.002637,8.346880080030006,118.04167464519061,8.610195640618114,111.92269629611509,10.217720360174207,229.9643709413057
2025-12-17T07:18:09,rps-15,53,54.109673,1.001338,8.759947365123132,117.73181637217905,8.612493546761195,114.09813552288928,10.207420287223025,231.82995189506835
2025-12-17T07:18:10,rps-15,54,55.111279,1.001606,10.761237010141478,116.52289911242401,8.614076792414833,124.76251047022333,10.564753100397473,241.28540958264733
2025-12-17T07:18:11,rps-15,55,56.11296,1.001681,8.750625938908364,114.81879771103887,8.501476285231856,115.69232643941739,10.383776419202,230.51112415045625
2025-12-17T07:18:12,rps-15,56,57.115602,1.002642,10.35821643286573,117.80297822175224,8.630431008547845,113.46173948109889,10.210419059005984,231.26471770285113
2025-12-17T07:18:13,rps-15,57,58.117491,1.001889,12.88035635861723,118.80005947614895,8.791408306157809,126.59799496919084,10.686666086131039,245.39805444533977
2025-12-17T07:18:14,rps-15,58,59.119238,1.001747,9.494304668919762,113.54473258069463,8.521796365939885,123.84099257174002,10.685262537992159,237.38572515243465
2025-12-17T07:18:15,rps-15,59,60.121684,1.002447,6.710362047440698,104.63374369834699,8.081211093090701,114.73047451716063,10.254689349344497,219.3642182155076
